time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind
24-May-2024 05:50:31,0,-38431.62890625,-56.9895075608301,-38432.1250460144,-87876.3984375,-52045.9143676758,-31830.4858398438,-31830.9916027136,4000,6601.13344330085,6601.14306640625
24-May-2024 05:50:37,0,-38429.66015625,-56.9875808338502,-38431.5088452515,-52045.9140625,-16216.758605957,-31829.1557617188,-31830.9576766743,4000,6600.55116857718,6600.50439453125
24-May-2024 05:50:42,0,-16604.171875,-24.3083209768538,-16602.0589654925,-16216.7587890625,-2212.22052001953,-10004.5380859375,-10002.3639180786,4000,6599.69504741384,6599.6337890625
24-May-2024 05:50:48,0,-2594.78955078125,-3.30808379116222,-2593.88161928165,-2212.22045898438,-2212.22052001953,4004.55224609375,4005.35557446511,4000,6599.23719374676,6599.341796875
24-May-2024 05:50:53,0,-2597.4443359375,-3.30794664584436,-2597.01801723732,-2212.22045898438,-2212.22052001953,4001.4423828125,4001.87291931192,4000,6598.89093654924,6598.88671875
24-May-2024 05:50:59,0,-2595.87963867188,-3.30987589376974,-2597.5146732569,-2212.22045898438,-2212.22052001953,4002.46118164062,4000.80382201952,4000,6598.31849527642,6598.3408203125
24-May-2024 05:51:04,0,-2597.54321289062,-3.30691434199092,-2595.99811545919,-2212.22045898438,-2212.22052001953,4000.18530273438,4001.75282125705,4000,6597.75093671624,6597.728515625
24-May-2024 05:51:10,0,-2597.36352539062,-3.30714974537447,-2596.48076785434,-2212.22045898438,-2212.22052001953,3999.78393554688,4000.78980014027,4000,6597.27056799461,6597.1474609375
24-May-2024 05:51:15,0,-2596.79809570312,-3.30760601910775,-2596.5053260811,-2212.22045898438,-2212.22052001953,3999.89916992188,4000.24126373825,4000,6596.74658981934,6596.697265625
24-May-2024 05:51:21,0,-2595.70458984375,-3.30977115260954,-2597.04950631391,-2212.22045898438,-2212.22052001953,4000.5478515625,3999.1246796598,4000,6596.17418597371,6596.25244140625
24-May-2024 05:51:26,0,-2595.91943359375,-3.30833577586719,-2596.0848935548,-2212.22045898438,-2212.22052001953,3999.79345703125,3999.48347056829,4000,6595.56836412309,6595.712890625
